source,target,type,weight,evidence
project:adaptive-fourier-neural-operators-efficient-token-mixers-for-transformers,modality:scalar-field,PRODUCES,1.0,structural
project:adaptive-fourier-neural-operators-efficient-token-mixers-for-transformers,physicsdomain:multi-physics,OPERATES_ON,1.0,structural
project:adaptive-fourier-neural-operators-efficient-token-mixers-for-transformers,year:2021,RELEASED_IN,1.0,structural
project:addiguru,organization:addiguru,BUILT_BY,1.0,structural
project:addiguru,category:process-monitoring-ml,IN_CATEGORY,1.0,structural
project:addiguru,technique:machine-learning,USES_TECHNIQUE,1.0,structural
project:addiguru,technique:real-time-monitoring,USES_TECHNIQUE,1.0,structural
project:addiguru,modality:process-signal,CONSUMES,1.0,structural
project:addiguru,modality:inspection-report,PRODUCES,1.0,structural
project:addiguru,physicsdomain:none,OPERATES_ON,1.0,structural
project:addiguru,industry:manufacturing,APPLIED_TO,1.0,structural
project:addiguru,industry:aerospace,APPLIED_TO,1.0,structural
project:addiguru,industry:medical,APPLIED_TO,1.0,structural
project:addiguru,year:2024,RELEASED_IN,1.0,structural
project:additive-manufacturing-a-machine-learning-model-of-process-structure-property-li,organization:unknown,BUILT_BY,1.0,structural
project:additive-manufacturing-a-machine-learning-model-of-process-structure-property-li,category:dfam-ai,IN_CATEGORY,1.0,structural
project:additive-manufacturing-a-machine-learning-model-of-process-structure-property-li,modality:mesh,CONSUMES,1.0,structural
project:additive-manufacturing-a-machine-learning-model-of-process-structure-property-li,modality:process-plan,PRODUCES,1.0,structural
project:additive-manufacturing-a-machine-learning-model-of-process-structure-property-li,physicsdomain:thermal,OPERATES_ON,1.0,structural
project:additive-manufacturing-a-machine-learning-model-of-process-structure-property-li,year:2022,RELEASED_IN,1.0,structural
project:additive-manufacturing-application-and-validation-of-machine-learning-based-proc,organization:unknown,BUILT_BY,1.0,structural
project:additive-manufacturing-application-and-validation-of-machine-learning-based-proc,category:dfam-ai,IN_CATEGORY,1.0,structural
project:additive-manufacturing-application-and-validation-of-machine-learning-based-proc,technique:procedural-modeling,USES_TECHNIQUE,1.0,structural
project:additive-manufacturing-application-and-validation-of-machine-learning-based-proc,modality:mesh,CONSUMES,1.0,structural
project:additive-manufacturing-application-and-validation-of-machine-learning-based-proc,modality:process-plan,PRODUCES,1.0,structural
project:additive-manufacturing-application-and-validation-of-machine-learning-based-proc,physicsdomain:thermal,OPERATES_ON,1.0,structural
project:additive-manufacturing-application-and-validation-of-machine-learning-based-proc,year:2023,RELEASED_IN,1.0,structural
project:agent-aided-design-for-dynamic-cad-models,organization:unknown,BUILT_BY,1.0,structural
project:agent-aided-design-for-dynamic-cad-models,category:cad-agent,IN_CATEGORY,1.0,structural
project:agent-aided-design-for-dynamic-cad-models,technique:llm,USES_TECHNIQUE,1.0,structural
project:agent-aided-design-for-dynamic-cad-models,technique:tool-calling,USES_TECHNIQUE,1.0,structural
project:agent-aided-design-for-dynamic-cad-models,modality:text,CONSUMES,1.0,structural
project:agent-aided-design-for-dynamic-cad-models,modality:cad-program,PRODUCES,1.0,structural
project:agent-aided-design-for-dynamic-cad-models,physicsdomain:none,OPERATES_ON,1.0,structural
project:agent-aided-design-for-dynamic-cad-models,year:2026,RELEASED_IN,1.0,structural
project:ai-creativity-speculative-design-2025,organization:asme-idetc-2025,BUILT_BY,1.0,structural
project:ai-creativity-speculative-design-2025,category:design-cognition-ai,IN_CATEGORY,1.0,structural
project:ai-creativity-speculative-design-2025,technique:generative-ai,USES_TECHNIQUE,1.0,structural
project:ai-creativity-speculative-design-2025,technique:design-evaluation,USES_TECHNIQUE,1.0,structural
project:ai-creativity-speculative-design-2025,technique:creativity-metrics,USES_TECHNIQUE,1.0,structural
project:ai-creativity-speculative-design-2025,modality:text,CONSUMES,1.0,structural
project:ai-creativity-speculative-design-2025,modality:conceptual-design,PRODUCES,1.0,structural
project:ai-creativity-speculative-design-2025,year:2025,RELEASED_IN,1.0,structural
project:ai-ergonomic-user-needs-2025,organization:asme-idetc-2025,BUILT_BY,1.0,structural
project:ai-ergonomic-user-needs-2025,category:design-cognition-ai,IN_CATEGORY,1.0,structural
project:ai-ergonomic-user-needs-2025,technique:computer-vision,USES_TECHNIQUE,1.0,structural
project:ai-ergonomic-user-needs-2025,technique:nlp,USES_TECHNIQUE,1.0,structural
project:ai-ergonomic-user-needs-2025,technique:user-research-automation,USES_TECHNIQUE,1.0,structural
project:ai-ergonomic-user-needs-2025,modality:video,CONSUMES,1.0,structural
project:ai-ergonomic-user-needs-2025,modality:text,PRODUCES,1.0,structural
project:ai-ergonomic-user-needs-2025,year:2025,RELEASED_IN,1.0,structural
project:aibuild,organization:aibuild,BUILT_BY,1.0,structural
project:aibuild,category:dfam-ai,IN_CATEGORY,1.0,structural
project:aibuild,technique:toolpath-optimization,USES_TECHNIQUE,1.0,structural
project:aibuild,technique:robotics,USES_TECHNIQUE,1.0,structural
project:aibuild,modality:mesh,CONSUMES,1.0,structural
project:aibuild,modality:toolpath,PRODUCES,1.0,structural
project:aibuild,physicsdomain:none,OPERATES_ON,1.0,structural
project:aibuild,year:2018,RELEASED_IN,1.0,structural
project:akselos-digital-twins-guide,organization:akselos,BUILT_BY,1.0,structural
project:akselos-digital-twins-guide,category:multi-disciplinary-optimization,IN_CATEGORY,1.0,structural
project:akselos-digital-twins-guide,technique:digital-twin,USES_TECHNIQUE,1.0,structural
project:akselos-digital-twins-guide,technique:physics-ai,USES_TECHNIQUE,1.0,structural
project:akselos-digital-twins-guide,modality:physics-spec,CONSUMES,1.0,structural
project:akselos-digital-twins-guide,modality:scalar-field,PRODUCES,1.0,structural
project:akselos-digital-twins-guide,physicsdomain:structural,OPERATES_ON,1.0,structural
project:akselos-digital-twins-guide,year:2022,RELEASED_IN,1.0,structural
project:akselos-rb-fea-technology,organization:akselos,BUILT_BY,1.0,structural
project:akselos-rb-fea-technology,category:multi-disciplinary-optimization,IN_CATEGORY,1.0,structural
project:akselos-rb-fea-technology,technique:reduced-order-modeling,USES_TECHNIQUE,1.0,structural
project:akselos-rb-fea-technology,technique:digital-twin,USES_TECHNIQUE,1.0,structural
project:akselos-rb-fea-technology,modality:physics-spec,CONSUMES,1.0,structural
project:akselos-rb-fea-technology,modality:scalar-field,PRODUCES,1.0,structural
project:akselos-rb-fea-technology,physicsdomain:structural,OPERATES_ON,1.0,structural
project:akselos-rb-fea-technology,year:2025,RELEASED_IN,1.0,structural
project:alexandria-materials-database,organization:ruhr-university-bochum,BUILT_BY,1.0,structural
project:alexandria-materials-database,category:benchmark-dataset,IN_CATEGORY,1.0,structural
project:alexandria-materials-database,technique:materials-database,USES_TECHNIQUE,1.0,structural
project:alexandria-materials-database,modality:materials-spec,CONSUMES,1.0,structural
project:alexandria-materials-database,modality:crystal-dataset,PRODUCES,1.0,structural
project:alexandria-materials-database,physicsdomain:molecular,OPERATES_ON,1.0,structural
project:alexandria-materials-database,year:2024,RELEASED_IN,1.0,structural
project:align-analog-layout,organization:align-project,BUILT_BY,1.0,structural
project:align-analog-layout,category:eda-chip-design,IN_CATEGORY,1.0,structural
project:align-analog-layout,technique:analog-layout-automation,USES_TECHNIQUE,1.0,structural
project:align-analog-layout,technique:hierarchical-block-assembly,USES_TECHNIQUE,1.0,structural
project:align-analog-layout,technique:constraint-solving,USES_TECHNIQUE,1.0,structural
project:align-analog-layout,technique:template-based-layout,USES_TECHNIQUE,1.0,structural
project:align-analog-layout,modality:spice-netlist,CONSUMES,1.0,structural
project:align-analog-layout,modality:gdsii-layout,PRODUCES,1.0,structural
project:align-analog-layout,physicsdomain:electromagnetic,OPERATES_ON,1.0,structural
project:align-analog-layout,industry:electronics,APPLIED_TO,1.0,structural
project:align-analog-layout,year:2020,RELEASED_IN,1.0,structural
project:allegro,organization:harvard-musaelian-kozinsky,BUILT_BY,1.0,structural
project:allegro,category:ml-interatomic-potential,IN_CATEGORY,1.0,structural
project:allegro,technique:equivariant-gnn,USES_TECHNIQUE,1.0,structural
project:allegro,technique:local-message-passing,USES_TECHNIQUE,1.0,structural
project:allegro,modality:crystal-structure,CONSUMES,1.0,structural
project:allegro,modality:scalar-field,PRODUCES,1.0,structural
project:allegro,year:2022,RELEASED_IN,1.0,structural
project:alpha3d,organization:alpha3d,BUILT_BY,1.0,structural
project:alpha3d,category:image-to-3d,IN_CATEGORY,1.0,structural
project:alpha3d,technique:3d-generation,USES_TECHNIQUE,1.0,structural
project:alpha3d,modality:image,CONSUMES,1.0,structural
project:alpha3d,modality:mesh,PRODUCES,1.0,structural
project:alpha3d,physicsdomain:none,OPERATES_ON,1.0,structural
project:alpha3d,year:2023,RELEASED_IN,1.0,structural
project:alpha3d-2d-drawing-to-3d,organization:alpha3d,BUILT_BY,1.0,structural
project:alpha3d-2d-drawing-to-3d,category:image-to-3d,IN_CATEGORY,1.0,structural
project:alpha3d-2d-drawing-to-3d,technique:3d-generation,USES_TECHNIQUE,1.0,structural
project:alpha3d-2d-drawing-to-3d,technique:multimodal,USES_TECHNIQUE,1.0,structural
project:alpha3d-2d-drawing-to-3d,modality:image,CONSUMES,1.0,structural
project:alpha3d-2d-drawing-to-3d,modality:mesh,PRODUCES,1.0,structural
project:alpha3d-2d-drawing-to-3d,physicsdomain:none,OPERATES_ON,1.0,structural
project:alpha3d-2d-drawing-to-3d,year:2025,RELEASED_IN,1.0,structural
project:alpha3d-game-asset-generation,organization:alpha3d,BUILT_BY,1.0,structural
project:alpha3d-game-asset-generation,category:text-to-3d,IN_CATEGORY,1.0,structural
project:alpha3d-game-asset-generation,technique:3d-generation,USES_TECHNIQUE,1.0,structural
project:alpha3d-game-asset-generation,technique:multimodal,USES_TECHNIQUE,1.0,structural
project:alpha3d-game-asset-generation,modality:text,CONSUMES,1.0,structural
project:alpha3d-game-asset-generation,modality:mesh,PRODUCES,1.0,structural
project:alpha3d-game-asset-generation,physicsdomain:none,OPERATES_ON,1.0,structural
project:alpha3d-game-asset-generation,year:2025,RELEASED_IN,1.0,structural
project:alphachip,organization:google-deepmind,BUILT_BY,1.0,structural
project:alphachip,category:optimization,IN_CATEGORY,1.0,structural
project:alphachip,technique:reinforcement-learning,USES_TECHNIQUE,1.0,structural
project:alphachip,technique:graph-neural-network,USES_TECHNIQUE,1.0,structural
project:alphachip,technique:transfer-learning,USES_TECHNIQUE,1.0,structural
project:alphachip,technique:macro-floorplanning,USES_TECHNIQUE,1.0,structural
project:alphachip,modality:netlist,CONSUMES,1.0,structural
project:alphachip,modality:macro-floorplan,PRODUCES,1.0,structural
project:alphachip,physicsdomain:none,OPERATES_ON,1.0,structural
project:alphachip,industry:electronics,APPLIED_TO,1.0,structural
project:alphachip,year:2024,RELEASED_IN,1.0,structural
project:altair-inspire,organization:altair,BUILT_BY,1.0,structural
project:altair-inspire,category:generative-platform,IN_CATEGORY,1.0,structural
project:altair-inspire,technique:topology-optimization,USES_TECHNIQUE,1.0,structural
project:altair-inspire,technique:optistruct,USES_TECHNIQUE,1.0,structural
project:altair-inspire,modality:physics-spec,CONSUMES,1.0,structural
project:altair-inspire,modality:mesh,PRODUCES,1.0,structural
project:altair-inspire,physicsdomain:structural,OPERATES_ON,1.0,structural
project:altair-inspire,industry:automotive,APPLIED_TO,1.0,structural
project:altair-inspire,year:2014,RELEASED_IN,1.0,structural
project:altium-365-valiassistant,organization:altium,BUILT_BY,1.0,structural
project:altium-365-valiassistant,category:pcb-design-ai,IN_CATEGORY,1.0,structural
project:altium-365-valiassistant,technique:llm,USES_TECHNIQUE,1.0,structural
project:altium-365-valiassistant,technique:requirements-assistant,USES_TECHNIQUE,1.0,structural
project:altium-365-valiassistant,modality:requirements,CONSUMES,1.0,structural
project:altium-365-valiassistant,modality:text,PRODUCES,1.0,structural
project:altium-365-valiassistant,physicsdomain:none,OPERATES_ON,1.0,structural
project:altium-365-valiassistant,industry:electronics,APPLIED_TO,1.0,structural
project:altium-365-valiassistant,year:2025,RELEASED_IN,1.0,structural
project:an-adapted-model-of-cognitive-digital-twins-for-building-lifecycle-management,organization:jönköping-university,BUILT_BY,1.0,structural
project:an-adapted-model-of-cognitive-digital-twins-for-building-lifecycle-management,category:aec-construction-ai,IN_CATEGORY,1.0,structural
project:an-adapted-model-of-cognitive-digital-twins-for-building-lifecycle-management,modality:image,CONSUMES,1.0,structural
project:an-adapted-model-of-cognitive-digital-twins-for-building-lifecycle-management,modality:progress-report,PRODUCES,1.0,structural
project:an-adapted-model-of-cognitive-digital-twins-for-building-lifecycle-management,physicsdomain:none,OPERATES_ON,1.0,structural
project:an-adapted-model-of-cognitive-digital-twins-for-building-lifecycle-management,industry:construction,APPLIED_TO,1.0,structural
project:an-adapted-model-of-cognitive-digital-twins-for-building-lifecycle-management,year:2021,RELEASED_IN,1.0,structural
project:an-improved-method-for-nurbs-surface-based-on-particle-swarm-optimization-bp-neu,organization:yanshan-university,BUILT_BY,1.0,structural
project:an-improved-method-for-nurbs-surface-based-on-particle-swarm-optimization-bp-neu,category:b-rep-learning,IN_CATEGORY,1.0,structural
project:an-improved-method-for-nurbs-surface-based-on-particle-swarm-optimization-bp-neu,modality:point-cloud,CONSUMES,1.0,structural
project:an-improved-method-for-nurbs-surface-based-on-particle-swarm-optimization-bp-neu,modality:brep,PRODUCES,1.0,structural
project:an-improved-method-for-nurbs-surface-based-on-particle-swarm-optimization-bp-neu,physicsdomain:none,OPERATES_ON,1.0,structural
project:an-improved-method-for-nurbs-surface-based-on-particle-swarm-optimization-bp-neu,industry:aerospace,APPLIED_TO,1.0,structural
